date,city,PM_China,PM_US Post
2015-12-6,guangzhou,13.5,13.0
2015-12-7,guangzhou,13.0,12.0
2015-12-7,guangzhou,12.5,11.0
2015-12-7,guangzhou,13.0,12.0
2015-12-7,guangzhou,15.0,17.0
2015-12-7,guangzhou,12.5,12.0
2015-12-7,guangzhou,12.0,10.0
2015-12-7,guangzhou,11.5,10.0
2015-12-7,guangzhou,14.0,15.0
2015-12-7,guangzhou,15.5,17.0
2015-12-7,guangzhou,14.0,13.0
2015-12-7,guangzhou,14.5,13.0
2015-12-7,guangzhou,16.0,13.0
2015-12-7,guangzhou,18.0,16.0
2015-12-7,guangzhou,17.0,12.0
2015-12-7,guangzhou,18.0,16.0
2015-12-7,guangzhou,17.0,15.0
2015-12-7,guangzhou,18.5,18.0
2015-12-7,guangzhou,20.0,19.0
2015-12-7,guangzhou,23.0,23.0
2015-12-7,guangzhou,23.0,22.0
2015-12-7,guangzhou,23.0,23.0
2015-12-7,guangzhou,23.0,23.0
2015-12-7,guangzhou,22.5,22.0
2015-12-7,guangzhou,20.0,16.0
2015-12-8,guangzhou,20.0,18.0
2015-12-8,guangzhou,18.0,17.0
2015-12-8,guangzhou,15.0,14.0
2015-12-8,guangzhou,14.0,14.0
2015-12-8,guangzhou,13.0,10.0
2015-12-8,guangzhou,13.5,9.0
2015-12-8,guangzhou,10.0,7.0
2015-12-8,guangzhou,11.0,10.0
2015-12-8,guangzhou,14.0,12.0
2015-12-8,guangzhou,14.5,14.0
2015-12-8,guangzhou,18.0,17.0
2015-12-8,guangzhou,21.0,21.0
2015-12-8,guangzhou,22.0,22.0
2015-12-8,guangzhou,24.5,23.0
2015-12-8,guangzhou,22.0,18.0
2015-12-8,guangzhou,23.5,24.0
2015-12-8,guangzhou,27.5,27.0
2015-12-8,guangzhou,33.0,34.0
2015-12-8,guangzhou,34.5,33.0
2015-12-8,guangzhou,37.0,37.0
2015-12-8,guangzhou,38.0,36.0
2015-12-8,guangzhou,43.5,49.0
2015-12-8,guangzhou,41.5,44.0
2015-12-8,guangzhou,39.0,34.0
2015-12-9,guangzhou,38.5,36.0
2015-12-9,guangzhou,34.0,34.0
2015-12-9,guangzhou,30.5,30.0
2015-12-9,guangzhou,30.0,30.0
2015-12-9,guangzhou,23.0,23.0
2015-12-9,guangzhou,23.5,27.0
2015-12-9,guangzhou,20.5,24.0
2015-12-9,guangzhou,10.5,9.0
2015-12-9,guangzhou,9.0,8.0
2015-12-9,guangzhou,10.0,10.0
2015-12-9,guangzhou,11.5,13.0
2015-12-9,guangzhou,14.0,15.0
2015-12-9,guangzhou,11.0,9.0
2015-12-9,guangzhou,9.5,7.0
2015-12-9,guangzhou,7.5,6.0
2015-12-9,guangzhou,13.0,14.0
2015-12-9,guangzhou,11.0,10.0
2015-12-9,guangzhou,16.0,13.0
2015-12-9,guangzhou,20.0,18.0
2015-12-9,guangzhou,19.5,19.0
2015-12-9,guangzhou,19.0,17.0
2015-12-9,guangzhou,20.5,16.0
2015-12-9,guangzhou,21.5,17.0
2015-12-9,guangzhou,26.0,18.0
2015-12-10,guangzhou,30.0,23.0
2015-12-10,guangzhou,25.0,27.0
2015-12-10,guangzhou,21.0,22.0
2015-12-10,guangzhou,17.0,17.0
2015-12-10,guangzhou,12.0,9.0
2015-12-10,guangzhou,8.0,6.0
2015-12-10,guangzhou,8.5,5.0
2015-12-10,guangzhou,12.5,7.0
2015-12-10,guangzhou,19.5,16.0
2015-12-10,guangzhou,22.0,21.0
2015-12-10,guangzhou,17.0,14.0
2015-12-10,guangzhou,14.0,12.0
2015-12-10,guangzhou,20.5,23.0
2015-12-10,guangzhou,20.5,22.0
2015-12-10,guangzhou,14.0,14.0
2015-12-10,guangzhou,14.0,11.0
2015-12-10,guangzhou,15.0,13.0
2015-12-10,guangzhou,17.0,15.0
2015-12-10,guangzhou,21.5,17.0
2015-12-10,guangzhou,27.5,24.0
2015-12-10,guangzhou,24.5,21.0
2015-12-10,guangzhou,21.0,18.0
2015-12-10,guangzhou,18.5,17.0
2015-12-10,guangzhou,17.0,14.0
2015-12-11,guangzhou,14.5,11.0
2015-12-11,guangzhou,12.5,9.0
2015-12-11,guangzhou,13.0,9.0
2015-12-11,guangzhou,14.0,9.0
2015-12-11,guangzhou,15.5,15.0
2015-12-11,guangzhou,16.0,15.0
2015-12-11,guangzhou,16.0,15.0
2015-12-11,guangzhou,19.0,17.0
2015-12-11,guangzhou,22.5,20.0
2015-12-11,guangzhou,26.0,25.0
2015-12-11,guangzhou,27.0,24.0
2015-12-11,guangzhou,29.5,24.0
2015-12-11,guangzhou,26.0,18.0
2015-12-11,guangzhou,29.0,21.0
2015-12-11,guangzhou,26.5,25.0
2015-12-11,guangzhou,28.5,26.0
2015-12-11,guangzhou,28.5,25.0
2015-12-11,guangzhou,28.0,26.0
2015-12-11,guangzhou,25.5,24.0
2015-12-11,guangzhou,25.0,23.0
2015-12-11,guangzhou,25.5,25.0
2015-12-11,guangzhou,24.5,24.0
2015-12-11,guangzhou,24.5,25.0
2015-12-11,guangzhou,20.0,17.0
2015-12-12,guangzhou,21.0,20.0
2015-12-12,guangzhou,20.5,19.0
2015-12-12,guangzhou,21.0,18.0
2015-12-12,guangzhou,23.5,22.0
2015-12-12,guangzhou,26.5,22.0
2015-12-12,guangzhou,27.5,20.0
2015-12-12,guangzhou,27.5,23.0
2015-12-12,guangzhou,24.0,20.0
2015-12-12,guangzhou,26.0,26.0
2015-12-12,guangzhou,26.0,25.0
2015-12-12,guangzhou,30.5,31.0
2015-12-12,guangzhou,33.5,29.0
2015-12-12,guangzhou,36.5,31.0
2015-12-14,guangzhou,12.5,16.0
2015-12-14,guangzhou,16.0,18.0
2015-12-14,guangzhou,12.5,11.0
2015-12-14,guangzhou,11.5,12.0
2015-12-14,guangzhou,10.0,9.0
2015-12-14,guangzhou,13.0,15.0
2015-12-14,guangzhou,14.5,15.0
2015-12-14,guangzhou,17.0,17.0
2015-12-14,guangzhou,20.0,19.0
2015-12-14,guangzhou,21.5,21.0
2015-12-14,guangzhou,20.0,19.0
2015-12-14,guangzhou,17.0,15.0
2015-12-14,guangzhou,17.0,16.0
2015-12-14,guangzhou,18.0,18.0
2015-12-15,guangzhou,18.0,18.0
2015-12-15,guangzhou,19.5,21.0
2015-12-15,guangzhou,16.0,14.0
2015-12-15,guangzhou,17.5,17.0
2015-12-15,guangzhou,17.0,16.0
2015-12-15,guangzhou,17.0,15.0
2015-12-15,guangzhou,19.5,18.0
2015-12-15,guangzhou,22.5,24.0
2015-12-15,guangzhou,23.0,22.0
2015-12-15,guangzhou,25.0,24.0
2015-12-15,guangzhou,25.5,24.0
2015-12-15,guangzhou,27.5,27.0
2015-12-15,guangzhou,29.0,29.0
2015-12-15,guangzhou,29.0,31.0
2015-12-15,guangzhou,27.0,27.0
2015-12-15,guangzhou,24.5,24.0
2015-12-15,guangzhou,28.5,31.0
2015-12-15,guangzhou,31.5,32.0
2015-12-15,guangzhou,34.0,32.0
2015-12-15,guangzhou,36.5,33.0
2015-12-15,guangzhou,39.5,37.0
2015-12-15,guangzhou,43.0,39.0
2015-12-15,guangzhou,52.0,50.0
2015-12-15,guangzhou,55.5,52.0
2015-12-16,guangzhou,55.0,55.0
2015-12-16,guangzhou,50.0,49.0
2015-12-16,guangzhou,57.0,61.0
2015-12-16,guangzhou,61.5,65.0
2015-12-16,guangzhou,63.0,61.0
2015-12-16,guangzhou,61.0,61.0
2015-12-16,guangzhou,60.5,60.0
2015-12-16,guangzhou,59.5,59.0
2015-12-16,guangzhou,60.0,60.0
2015-12-16,guangzhou,63.5,64.0
2015-12-16,guangzhou,63.5,63.0
2015-12-16,guangzhou,64.5,66.0
2015-12-16,guangzhou,58.5,60.0
2015-12-16,guangzhou,50.0,51.0
2015-12-16,guangzhou,47.0,48.0
2015-12-16,guangzhou,44.5,44.0
2015-12-16,guangzhou,53.0,54.0
2015-12-16,guangzhou,50.0,50.0
2015-12-16,guangzhou,50.5,53.0
2015-12-16,guangzhou,47.0,49.0
2015-12-16,guangzhou,43.0,43.0
2015-12-16,guangzhou,30.0,31.0
2015-12-16,guangzhou,19.0,19.0
2015-12-16,guangzhou,16.5,17.0
2015-12-17,guangzhou,16.5,17.0
2015-12-17,guangzhou,19.0,21.0
2015-12-17,guangzhou,20.5,23.0
2015-12-17,guangzhou,20.0,23.0
2015-12-17,guangzhou,19.5,22.0
2015-12-17,guangzhou,19.0,22.0
2015-12-17,guangzhou,19.5,23.0
2015-12-17,guangzhou,18.0,19.0
2015-12-17,guangzhou,17.0,18.0
2015-12-17,guangzhou,17.5,20.0
2015-12-17,guangzhou,17.5,21.0
2015-12-17,guangzhou,17.5,19.0
2015-12-17,guangzhou,17.5,18.0
2015-12-17,guangzhou,17.0,17.0
2015-12-17,guangzhou,16.0,16.0
2015-12-18,guangzhou,23.0,23.0
2015-12-18,guangzhou,22.5,22.0
2015-12-18,guangzhou,26.0,24.0
2015-12-18,guangzhou,29.0,30.0
2015-12-18,guangzhou,27.5,27.0
2015-12-18,guangzhou,31.5,32.0
2015-12-18,guangzhou,30.5,30.0
2015-12-18,guangzhou,32.5,32.0
2015-12-18,guangzhou,35.5,34.0
2015-12-18,guangzhou,38.5,38.0
2015-12-18,guangzhou,43.0,41.0
2015-12-18,guangzhou,47.0,48.0
2015-12-18,guangzhou,49.0,56.0
2015-12-18,guangzhou,50.5,52.0
2015-12-18,guangzhou,48.5,39.0
2015-12-18,guangzhou,50.5,42.0
2015-12-19,guangzhou,43.5,36.0
2015-12-19,guangzhou,36.5,27.0
2015-12-19,guangzhou,37.0,33.0
2015-12-19,guangzhou,34.0,31.0
2015-12-19,guangzhou,43.5,31.0
2015-12-19,guangzhou,42.0,41.0
2015-12-19,guangzhou,39.0,37.0
2015-12-19,guangzhou,42.0,36.0
2015-12-19,guangzhou,40.5,33.0
2015-12-19,guangzhou,35.5,35.0
2015-12-19,guangzhou,35.0,31.0
2015-12-19,guangzhou,42.5,38.0
2015-12-19,guangzhou,54.0,51.0
2015-12-19,guangzhou,53.0,50.0
2015-12-19,guangzhou,49.0,49.0
2015-12-19,guangzhou,48.0,50.0
2015-12-19,guangzhou,47.5,48.0
2015-12-19,guangzhou,57.5,54.0
2015-12-19,guangzhou,80.0,67.0
2015-12-19,guangzhou,82.5,77.0
2015-12-19,guangzhou,70.5,67.0
2015-12-19,guangzhou,66.5,75.0
2015-12-19,guangzhou,67.0,69.0
2015-12-20,guangzhou,61.0,59.0
2015-12-20,guangzhou,58.0,52.0
2015-12-20,guangzhou,60.5,46.0
2015-12-20,guangzhou,64.5,52.0
2015-12-20,guangzhou,62.0,46.0
2015-12-20,guangzhou,60.0,52.0
2015-12-20,guangzhou,55.5,56.0
2015-12-20,guangzhou,56.5,55.0
2015-12-20,guangzhou,57.5,55.0
2015-12-20,guangzhou,57.0,49.0
2015-12-20,guangzhou,63.5,55.0
2015-12-20,guangzhou,70.5,66.0
2015-12-20,guangzhou,74.5,64.0
2015-12-20,guangzhou,75.5,67.0
2015-12-20,guangzhou,65.5,59.0
2015-12-20,guangzhou,66.0,59.0
2015-12-20,guangzhou,66.5,64.0
2015-12-20,guangzhou,66.5,64.0
2015-12-20,guangzhou,72.0,62.0
2015-12-20,guangzhou,82.5,75.0
2015-12-20,guangzhou,90.5,85.0
2015-12-20,guangzhou,106.5,101.0
2015-12-20,guangzhou,105.0,98.0
2015-12-20,guangzhou,106.0,102.0
2015-12-21,guangzhou,107.0,101.0
2015-12-21,guangzhou,103.5,95.0
2015-12-21,guangzhou,93.0,88.0
2015-12-21,guangzhou,86.5,83.0
2015-12-21,guangzhou,79.0,78.0
2015-12-21,guangzhou,72.5,71.0
2015-12-21,guangzhou,79.0,85.0
2015-12-21,guangzhou,65.0,66.0
2015-12-21,guangzhou,61.5,62.0
2015-12-21,guangzhou,59.0,58.0
2015-12-21,guangzhou,52.5,48.0
2015-12-21,guangzhou,65.0,55.0
2015-12-21,guangzhou,84.0,57.0
2015-12-21,guangzhou,95.5,90.0
2015-12-21,guangzhou,87.5,81.0
2015-12-21,guangzhou,87.5,84.0
2015-12-21,guangzhou,84.5,75.0
2015-12-21,guangzhou,86.0,77.0
2015-12-21,guangzhou,86.0,80.0
2015-12-21,guangzhou,89.5,94.0
2015-12-21,guangzhou,93.0,97.0
2015-12-21,guangzhou,93.5,94.0
2015-12-21,guangzhou,84.5,84.0
2015-12-22,guangzhou,82.5,69.0
2015-12-22,guangzhou,89.0,76.0
2015-12-22,guangzhou,91.5,81.0
2015-12-22,guangzhou,96.0,85.0
2015-12-22,guangzhou,94.5,78.0
2015-12-22,guangzhou,84.5,72.0
2015-12-22,guangzhou,82.0,80.0
2015-12-22,guangzhou,84.0,85.0
2015-12-22,guangzhou,89.0,89.0
2015-12-22,guangzhou,95.5,87.0
2015-12-22,guangzhou,102.5,94.0
2015-12-22,guangzhou,108.0,96.0
2015-12-22,guangzhou,111.0,84.0
2015-12-22,guangzhou,122.0,87.0
2015-12-22,guangzhou,128.0,89.0
2015-12-22,guangzhou,140.5,104.0
2015-12-22,guangzhou,153.5,128.0
2015-12-22,guangzhou,171.0,153.0
2015-12-22,guangzhou,173.5,143.0
2015-12-22,guangzhou,172.0,138.0
2015-12-22,guangzhou,185.0,181.0
2015-12-22,guangzhou,181.0,185.0
2015-12-22,guangzhou,177.5,180.0
2015-12-22,guangzhou,181.0,181.0
2015-12-23,guangzhou,187.5,174.0
2015-12-23,guangzhou,193.0,174.0
2015-12-23,guangzhou,184.5,167.0
2015-12-23,guangzhou,177.0,164.0
2015-12-23,guangzhou,173.0,160.0
2015-12-23,guangzhou,172.0,162.0
2015-12-23,guangzhou,169.5,158.0
2015-12-23,guangzhou,173.5,164.0
2015-12-23,guangzhou,175.5,163.0
2015-12-23,guangzhou,165.5,155.0
2015-12-23,guangzhou,145.5,138.0
2015-12-23,guangzhou,145.0,132.0
2015-12-23,guangzhou,126.0,112.0
2015-12-23,guangzhou,108.0,93.0
2015-12-23,guangzhou,106.0,95.0
2015-12-23,guangzhou,89.5,70.0
2015-12-23,guangzhou,57.5,46.0
2015-12-23,guangzhou,52.5,43.0
2015-12-23,guangzhou,45.5,41.0
2015-12-23,guangzhou,49.5,47.0
2015-12-23,guangzhou,45.5,38.0
2015-12-23,guangzhou,42.5,35.0
2015-12-23,guangzhou,40.5,40.0
2015-12-23,guangzhou,36.5,37.0
2015-12-24,guangzhou,35.5,35.0
2015-12-24,guangzhou,38.0,39.0
2015-12-24,guangzhou,41.0,44.0
2015-12-24,guangzhou,41.0,42.0
2015-12-24,guangzhou,42.0,45.0
2015-12-24,guangzhou,50.5,59.0
2015-12-24,guangzhou,50.5,57.0
2015-12-24,guangzhou,51.5,56.0
2015-12-24,guangzhou,58.0,67.0
2015-12-24,guangzhou,63.5,74.0
2015-12-24,guangzhou,64.0,76.0
2015-12-24,guangzhou,47.0,44.0
2015-12-24,guangzhou,45.5,44.0
2015-12-24,guangzhou,52.0,54.0
2015-12-24,guangzhou,48.5,56.0
2015-12-24,guangzhou,43.0,49.0
2015-12-24,guangzhou,51.0,55.0
2015-12-24,guangzhou,50.0,54.0
2015-12-24,guangzhou,13.5,18.0
2015-12-24,guangzhou,10.5,13.0
2015-12-24,guangzhou,12.5,14.0
2015-12-24,guangzhou,15.0,16.0
2015-12-24,guangzhou,16.5,16.0
2015-12-25,guangzhou,18.5,20.0
2015-12-25,guangzhou,18.5,20.0
2015-12-25,guangzhou,18.0,20.0
2015-12-25,guangzhou,16.0,16.0
2015-12-25,guangzhou,17.0,19.0
2015-12-25,guangzhou,13.5,13.0
2015-12-25,guangzhou,15.0,16.0
2015-12-25,guangzhou,16.5,19.0
2015-12-25,guangzhou,15.0,16.0
2015-12-25,guangzhou,14.5,15.0
2015-12-25,guangzhou,15.0,14.0
2015-12-25,guangzhou,16.5,17.0
2015-12-25,guangzhou,18.0,20.0
2015-12-25,guangzhou,16.0,15.0
2015-12-25,guangzhou,17.0,15.0
2015-12-25,guangzhou,20.5,21.0
2015-12-25,guangzhou,21.5,22.0
2015-12-25,guangzhou,21.5,21.0
2015-12-25,guangzhou,23.0,22.0
2015-12-25,guangzhou,22.5,20.0
2015-12-25,guangzhou,23.5,26.0
2015-12-25,guangzhou,20.5,23.0
2015-12-25,guangzhou,19.5,21.0
2015-12-25,guangzhou,18.5,19.0
2015-12-26,guangzhou,19.5,18.0
2015-12-26,guangzhou,20.0,18.0
2015-12-26,guangzhou,20.5,19.0
2015-12-26,guangzhou,19.5,19.0
2015-12-26,guangzhou,16.0,15.0
2015-12-26,guangzhou,18.5,19.0
2015-12-26,guangzhou,18.0,17.0
2015-12-26,guangzhou,19.5,18.0
2015-12-26,guangzhou,21.5,21.0
2015-12-26,guangzhou,23.0,24.0
2015-12-26,guangzhou,23.5,24.0
2015-12-26,guangzhou,24.5,25.0
2015-12-26,guangzhou,32.5,30.0
2015-12-26,guangzhou,30.5,28.0
2015-12-26,guangzhou,25.5,25.0
2015-12-26,guangzhou,19.0,22.0
2015-12-26,guangzhou,15.5,16.0
2015-12-26,guangzhou,16.5,17.0
2015-12-26,guangzhou,28.0,27.0
2015-12-26,guangzhou,37.0,36.0
2015-12-26,guangzhou,33.5,35.0
2015-12-26,guangzhou,32.0,35.0
2015-12-26,guangzhou,32.5,29.0
2015-12-26,guangzhou,28.0,25.0
2015-12-27,guangzhou,29.0,29.0
2015-12-27,guangzhou,15.5,16.0
2015-12-27,guangzhou,15.0,13.0
2015-12-27,guangzhou,23.5,19.0
2015-12-27,guangzhou,17.5,14.0
2015-12-27,guangzhou,12.0,9.0
2015-12-27,guangzhou,9.0,7.0
2015-12-27,guangzhou,7.5,5.0
2015-12-27,guangzhou,9.0,4.0
2015-12-27,guangzhou,14.0,16.0
2015-12-27,guangzhou,15.0,13.0
2015-12-27,guangzhou,19.5,20.0
2015-12-27,guangzhou,22.0,22.0
2015-12-27,guangzhou,21.0,17.0
2015-12-27,guangzhou,21.5,20.0
2015-12-27,guangzhou,19.0,19.0
2015-12-27,guangzhou,17.0,19.0
2015-12-27,guangzhou,23.0,22.0
2015-12-27,guangzhou,22.0,17.0
2015-12-27,guangzhou,21.5,19.0
2015-12-27,guangzhou,19.5,17.0
2015-12-27,guangzhou,22.5,22.0
2015-12-27,guangzhou,17.5,15.0
2015-12-27,guangzhou,16.5,13.0
2015-12-28,guangzhou,19.5,18.0
2015-12-28,guangzhou,19.0,16.0
2015-12-28,guangzhou,23.5,21.0
2015-12-28,guangzhou,26.5,25.0
2015-12-28,guangzhou,24.0,20.0
2015-12-28,guangzhou,23.5,20.0
2015-12-28,guangzhou,25.5,25.0
2015-12-28,guangzhou,21.5,18.0
2015-12-28,guangzhou,26.0,27.0
2015-12-28,guangzhou,24.5,25.0
2015-12-28,guangzhou,28.0,29.0
2015-12-28,guangzhou,28.5,27.0
2015-12-28,guangzhou,30.5,29.0
2015-12-28,guangzhou,31.5,27.0
2015-12-28,guangzhou,29.0,24.0
2015-12-28,guangzhou,27.5,26.0
2015-12-28,guangzhou,26.5,25.0
2015-12-28,guangzhou,26.5,24.0
2015-12-28,guangzhou,29.0,27.0
2015-12-28,guangzhou,30.5,30.0
2015-12-28,guangzhou,33.5,34.0
2015-12-28,guangzhou,31.5,31.0
2015-12-28,guangzhou,34.5,36.0
2015-12-28,guangzhou,33.5,33.0
2015-12-29,guangzhou,31.0,28.0
2015-12-29,guangzhou,33.0,31.0
2015-12-29,guangzhou,33.0,30.0
2015-12-29,guangzhou,33.5,31.0
2015-12-29,guangzhou,37.5,36.0
2015-12-29,guangzhou,40.5,39.0
2015-12-29,guangzhou,34.5,31.0
2015-12-29,guangzhou,39.5,36.0
2015-12-29,guangzhou,43.5,43.0
2015-12-29,guangzhou,41.0,38.0
2015-12-29,guangzhou,45.5,38.0
2015-12-29,guangzhou,48.5,45.0
2015-12-29,guangzhou,54.0,54.0
2015-12-29,guangzhou,56.5,57.0
2015-12-29,guangzhou,52.0,49.0
2015-12-29,guangzhou,54.0,51.0
2015-12-29,guangzhou,54.5,55.0
2015-12-29,guangzhou,55.5,56.0
2015-12-29,guangzhou,56.5,56.0
2015-12-29,guangzhou,57.0,52.0
2015-12-29,guangzhou,60.0,59.0
2015-12-29,guangzhou,56.0,55.0
2015-12-29,guangzhou,53.0,52.0
2015-12-29,guangzhou,47.5,48.0
2015-12-30,guangzhou,39.5,39.0
2015-12-30,guangzhou,37.5,40.0
2015-12-30,guangzhou,32.0,34.0
2015-12-30,guangzhou,26.0,24.0
2015-12-30,guangzhou,29.5,30.0
2015-12-30,guangzhou,30.5,32.0
2015-12-30,guangzhou,32.5,33.0
2015-12-30,guangzhou,33.5,33.0
2015-12-30,guangzhou,34.0,33.0
2015-12-30,guangzhou,38.5,40.0
2015-12-30,guangzhou,38.0,40.0
2015-12-30,guangzhou,39.0,41.0
2015-12-30,guangzhou,40.5,41.0
2015-12-30,guangzhou,46.5,48.0
2015-12-30,guangzhou,44.0,44.0
2015-12-30,guangzhou,44.5,45.0
2015-12-30,guangzhou,45.5,47.0
2015-12-30,guangzhou,47.5,51.0
2015-12-30,guangzhou,47.0,50.0
2015-12-30,guangzhou,47.5,47.0
2015-12-30,guangzhou,51.0,50.0
2015-12-30,guangzhou,51.0,51.0
2015-12-30,guangzhou,48.0,44.0
2015-12-30,guangzhou,47.0,46.0
2015-12-31,guangzhou,44.0,44.0
2015-12-31,guangzhou,44.5,45.0
2015-12-31,guangzhou,44.5,45.0
2015-12-31,guangzhou,44.5,44.0
2015-12-31,guangzhou,45.5,45.0
2015-12-31,guangzhou,47.5,48.0
2015-12-31,guangzhou,46.5,47.0
2015-12-31,guangzhou,48.0,48.0
2015-12-31,guangzhou,52.5,54.0
2015-12-31,guangzhou,52.5,54.0
2015-12-31,guangzhou,52.5,53.0
2015-12-31,guangzhou,53.5,53.0
2015-12-31,guangzhou,53.5,54.0
2015-12-31,guangzhou,51.0,52.0
2015-12-31,guangzhou,49.5,51.0
2015-12-31,guangzhou,46.0,45.0
2015-12-31,guangzhou,49.0,53.0
2015-12-31,guangzhou,48.0,49.0
2015-12-31,guangzhou,51.0,52.0
2015-12-31,guangzhou,57.5,59.0
2015-12-31,guangzhou,57.5,58.0
2015-12-31,guangzhou,58.0,60.0
2015-12-31,guangzhou,58.5,60.0
2013-1-1,shanghai,68.5,70.0
2013-1-1,shanghai,69.5,76.0
2013-1-1,shanghai,73.5,78.0
2013-1-1,shanghai,76.0,77.0
2013-1-1,shanghai,76.5,78.0
2013-1-1,shanghai,75.5,77.0
2013-1-1,shanghai,78.5,80.0
2013-1-1,shanghai,82.0,76.0
2013-1-1,shanghai,82.0,74.0
2013-1-1,shanghai,85.0,76.0
2013-1-1,shanghai,75.0,66.0
2013-1-1,shanghai,50.5,50.0
2013-1-1,shanghai,53.0,48.0
2013-1-1,shanghai,51.5,49.0
2013-1-1,shanghai,53.5,54.0
2013-1-1,shanghai,64.5,61.0
2013-1-1,shanghai,76.5,60.0
2013-1-1,shanghai,97.0,101.0
2013-1-1,shanghai,118.0,118.0
2013-1-1,shanghai,113.0,125.0
2013-1-1,shanghai,103.5,136.0
2013-1-1,shanghai,88.0,114.0
2013-1-2,shanghai,83.0,91.0
2013-1-2,shanghai,77.0,89.0
2013-1-2,shanghai,69.0,80.0
2013-1-2,shanghai,70.5,81.0
2013-1-2,shanghai,75.0,81.0
2013-1-2,shanghai,78.5,90.0
2013-1-2,shanghai,76.5,78.0
2013-1-2,shanghai,89.0,92.0
2013-1-2,shanghai,101.5,112.0
2013-1-2,shanghai,61.0,67.0
2013-1-2,shanghai,38.5,45.0
2013-1-2,shanghai,21.0,28.0
2013-1-2,shanghai,22.0,24.0
2013-1-2,shanghai,22.0,36.0
2013-1-2,shanghai,22.0,29.0
2013-1-2,shanghai,21.5,34.0
2013-1-2,shanghai,24.0,32.0
2013-1-2,shanghai,20.0,32.0
2013-1-2,shanghai,15.0,25.0
2013-1-2,shanghai,15.0,17.0
2013-1-2,shanghai,16.0,20.0
2013-1-3,shanghai,15.5,21.0
2013-1-3,shanghai,14.0,20.0
2013-1-3,shanghai,17.0,27.0
2013-1-3,shanghai,18.0,25.0
2013-1-3,shanghai,21.5,32.0
2013-1-3,shanghai,27.5,33.0
2013-1-3,shanghai,32.0,39.0
2013-1-3,shanghai,35.5,46.0
2013-1-3,shanghai,38.5,51.0
2013-1-3,shanghai,44.5,52.0
2013-1-3,shanghai,48.5,59.0
2013-1-3,shanghai,52.0,60.0
2013-1-3,shanghai,55.0,62.0
2013-1-3,shanghai,49.0,63.0
2013-1-3,shanghai,45.5,50.0
2013-1-3,shanghai,41.5,52.0
2013-1-3,shanghai,41.0,55.0
2013-1-3,shanghai,42.0,48.0
2013-1-3,shanghai,44.0,53.0
2013-1-3,shanghai,46.5,58.0
2013-1-3,shanghai,44.5,49.0
2013-1-3,shanghai,46.0,52.0
2013-1-3,shanghai,49.0,49.0
2013-1-3,shanghai,44.0,45.0
2013-1-4,shanghai,34.5,45.0
2013-1-4,shanghai,34.5,38.0
2013-1-4,shanghai,35.5,38.0
2013-1-4,shanghai,29.5,37.0
2013-1-4,shanghai,31.0,37.0
2013-1-4,shanghai,37.0,44.0
2013-1-4,shanghai,46.0,47.0
2013-1-4,shanghai,48.5,51.0
2013-1-4,shanghai,52.0,66.0
2013-1-4,shanghai,56.5,68.0
2013-1-4,shanghai,57.5,63.0
2013-1-4,shanghai,49.0,51.0
2013-1-4,shanghai,52.0,52.0
2013-1-4,shanghai,54.5,55.0
2013-1-4,shanghai,51.5,57.0
2013-1-4,shanghai,51.5,57.0
2013-1-4,shanghai,46.5,54.0
2013-1-4,shanghai,51.0,49.0
2013-1-4,shanghai,51.5,52.0
2013-1-4,shanghai,41.0,45.0
2013-1-4,shanghai,35.5,40.0
2013-1-4,shanghai,38.0,42.0
2013-1-4,shanghai,45.0,43.0
2013-1-4,shanghai,50.0,51.0
2013-1-5,shanghai,51.5,62.0
2013-1-5,shanghai,48.0,59.0
2013-1-5,shanghai,49.5,58.0
2013-1-5,shanghai,48.5,58.0
2013-1-5,shanghai,44.0,51.0
2013-1-5,shanghai,40.0,47.0
2013-1-5,shanghai,42.5,50.0
2013-1-5,shanghai,44.0,44.0
2013-1-5,shanghai,48.0,42.0
2013-1-5,shanghai,56.5,62.0
2013-1-5,shanghai,48.0,65.0
2013-1-5,shanghai,42.5,49.0
2013-1-5,shanghai,53.0,64.0
2013-1-5,shanghai,60.5,76.0
2013-1-5,shanghai,62.5,73.0
2013-1-5,shanghai,57.5,59.0
2013-1-5,shanghai,49.0,54.0
2013-1-5,shanghai,39.5,51.0
2013-1-5,shanghai,33.5,47.0
2013-1-5,shanghai,30.0,40.0
2013-1-6,shanghai,71.0,73.0
2013-1-6,shanghai,77.0,74.0
2013-1-6,shanghai,85.5,80.0
2013-1-6,shanghai,93.0,100.0
2013-1-6,shanghai,58.5,82.0
2013-1-6,shanghai,46.0,76.0
2013-1-6,shanghai,90.0,102.0
2013-1-6,shanghai,97.0,107.0
2013-1-6,shanghai,99.5,112.0
2013-1-6,shanghai,99.5,105.0
2013-1-6,shanghai,105.5,115.0
2013-1-6,shanghai,110.0,110.0
2013-1-6,shanghai,112.0,118.0
2013-1-6,shanghai,97.0,94.0
2013-1-6,shanghai,90.0,100.0
2013-1-7,shanghai,97.0,99.0
2013-1-7,shanghai,113.5,116.0
2013-1-7,shanghai,113.5,128.0
2013-1-7,shanghai,120.5,128.0
2013-1-7,shanghai,130.5,138.0
2013-1-7,shanghai,138.5,147.0
2013-1-7,shanghai,138.5,146.0
2013-1-7,shanghai,132.5,138.0
2013-1-7,shanghai,119.5,124.0
2013-1-7,shanghai,120.5,123.0
2013-1-7,shanghai,129.0,121.0
