,city,date,PM_China,PM_US Post,Polluted State CH,Polluted State US
2179,guangzhou,2014-1-21,70.0625,62.75,light,light
2180,guangzhou,2014-1-22,50.666666666666664,49.416666666666664,light,light
2181,guangzhou,2014-1-23,91.10416666666667,87.79166666666667,medium,medium
2182,guangzhou,2014-1-24,58.083333333333336,56.375,light,light
2183,guangzhou,2014-1-25,79.14583333333333,69.125,medium,light
2184,guangzhou,2014-1-26,79.91666666666667,74.41666666666667,medium,light
2185,guangzhou,2014-1-27,90.8125,90.5,medium,medium
2186,guangzhou,2014-1-28,81.5625,80.79166666666667,medium,medium
2187,guangzhou,2014-1-29,94.04166666666667,89.91666666666667,medium,medium
2188,guangzhou,2014-1-3,139.04761904761904,136.42857142857142,medium,medium
2189,guangzhou,2014-1-30,82.27083333333333,81.91666666666667,medium,medium
2190,guangzhou,2014-1-31,125.52173913043478,130.2173913043478,medium,medium
2191,guangzhou,2014-1-4,126.10416666666667,120.0,medium,medium
2192,guangzhou,2014-1-5,107.02083333333333,103.25,medium,medium
2193,guangzhou,2014-1-6,150.91666666666666,153.04166666666666,heavy,heavy
2194,guangzhou,2014-1-7,86.66666666666667,81.58333333333333,medium,medium
2195,guangzhou,2014-1-8,100.58333333333333,93.66666666666667,medium,medium
2196,guangzhou,2014-1-9,50.583333333333336,49.208333333333336,light,light
2197,guangzhou,2014-10-1,52.854166666666664,44.25,light,light
2198,guangzhou,2014-10-10,41.3125,38.708333333333336,light,light
2199,guangzhou,2014-10-11,41.791666666666664,38.666666666666664,light,light
2200,guangzhou,2014-10-12,40.270833333333336,36.708333333333336,light,light
2201,guangzhou,2014-10-13,45.208333333333336,44.208333333333336,light,light
2202,guangzhou,2014-10-14,96.72916666666667,96.70833333333333,medium,medium
2203,guangzhou,2014-10-15,85.6875,83.625,medium,medium
2204,guangzhou,2014-10-16,85.29166666666667,87.5,medium,medium
2205,guangzhou,2014-10-17,77.54166666666667,81.58333333333333,medium,medium
2206,guangzhou,2014-10-18,76.5,80.0909090909091,medium,medium
2207,guangzhou,2014-10-19,62.4375,64.70833333333333,light,light
2208,guangzhou,2014-10-2,59.291666666666664,52.041666666666664,light,light
2209,guangzhou,2014-10-20,58.854166666666664,58.708333333333336,light,light
2210,guangzhou,2014-10-21,54.208333333333336,54.208333333333336,light,light
2211,guangzhou,2014-10-22,30.833333333333332,28.166666666666668,good,good
2212,guangzhou,2014-10-23,34.395833333333336,31.916666666666668,good,good
2213,guangzhou,2014-10-24,50.666666666666664,48.666666666666664,light,light
2214,guangzhou,2014-10-28,53.1875,52.0625,light,light
2215,guangzhou,2014-10-29,39.854166666666664,38.583333333333336,light,light
2216,guangzhou,2014-10-3,39.6875,31.625,light,good
2217,guangzhou,2014-10-30,36.6875,35.333333333333336,light,light
2218,guangzhou,2014-10-31,70.66666666666667,75.75,light,medium
2219,guangzhou,2014-10-4,46.958333333333336,45.791666666666664,light,light
2220,guangzhou,2014-10-5,46.770833333333336,42.5,light,light
2221,guangzhou,2014-10-6,37.833333333333336,35.5,light,light
2222,guangzhou,2014-10-7,50.67391304347826,48.95652173913044,light,light
2223,guangzhou,2014-10-8,60.8125,59.458333333333336,light,light
2224,guangzhou,2014-10-9,47.645833333333336,45.208333333333336,light,light
2225,guangzhou,2014-11-1,79.375,85.41666666666667,medium,medium
2226,guangzhou,2014-11-10,24.38095238095238,21.714285714285715,good,good
2227,guangzhou,2014-11-11,27.854166666666668,23.208333333333332,good,good
2228,guangzhou,2014-11-12,18.0625,16.041666666666668,good,good
2229,guangzhou,2014-11-13,52.025,53.55,light,light
2230,guangzhou,2014-11-14,51.4375,51.333333333333336,light,light
2231,guangzhou,2014-11-15,56.5625,55.083333333333336,light,light
2232,guangzhou,2014-11-16,57.895833333333336,55.25,light,light
2233,guangzhou,2014-11-17,53.8125,53.5,light,light
2234,guangzhou,2014-11-18,61.023809523809526,62.61904761904762,light,light
2235,guangzhou,2014-11-19,69.75,70.66666666666667,light,light
2236,guangzhou,2014-11-2,47.104166666666664,46.333333333333336,light,light
2237,guangzhou,2014-11-20,73.77272727272727,71.45454545454545,light,light
2238,guangzhou,2014-11-21,77.8125,78.54166666666667,medium,medium
2239,guangzhou,2014-11-22,82.0625,82.75,medium,medium
2240,guangzhou,2014-11-23,49.28260869565217,52.0,light,light
2241,guangzhou,2014-11-24,40.229166666666664,39.708333333333336,light,light
2242,guangzhou,2014-11-25,51.729166666666664,51.75,light,light
2243,guangzhou,2014-11-26,79.1875,82.125,medium,medium
2244,guangzhou,2014-11-27,59.895833333333336,63.583333333333336,light,light
2245,guangzhou,2014-11-28,66.625,69.83333333333333,light,light
2246,guangzhou,2014-11-29,52.104166666666664,55.291666666666664,light,light
2247,guangzhou,2014-11-3,47.604166666666664,50.0,light,light
2248,guangzhou,2014-11-30,43.78260869565217,43.78260869565217,light,light
2249,guangzhou,2014-11-4,65.14583333333333,67.33333333333333,light,light
2250,guangzhou,2014-11-5,72.29166666666667,74.625,light,light
2251,guangzhou,2014-11-6,53.35,52.85,light,light
2252,guangzhou,2014-11-7,40.979166666666664,40.666666666666664,light,light
2253,guangzhou,2014-11-8,10.375,7.875,good,good
2254,guangzhou,2014-11-9,31.604166666666668,32.125,good,good
2255,guangzhou,2014-12-1,24.152173913043477,17.434782608695652,good,good
2256,guangzhou,2014-12-10,73.39583333333333,75.125,light,medium
2257,guangzhou,2014-12-11,64.97916666666667,67.91666666666667,light,light
2258,guangzhou,2014-12-12,47.791666666666664,49.291666666666664,light,light
2259,guangzhou,2014-12-13,52.73809523809524,53.285714285714285,light,light
2260,guangzhou,2014-12-14,59.375,59.25,light,light
2261,guangzhou,2014-12-15,87.0,87.47826086956522,medium,medium
2262,guangzhou,2014-12-16,57.0,59.416666666666664,light,light
2263,guangzhou,2014-12-17,35.333333333333336,35.25,light,light
2264,guangzhou,2014-12-18,32.78260869565217,35.21739130434783,good,light
2265,guangzhou,2014-12-19,72.85416666666667,73.45833333333333,light,light
2266,guangzhou,2014-12-2,68.225,69.55,light,light
2267,guangzhou,2014-12-20,59.041666666666664,55.583333333333336,light,light
2268,guangzhou,2014-12-21,56.4375,54.208333333333336,light,light
2269,guangzhou,2014-12-22,69.69047619047619,72.71428571428571,light,light
2270,guangzhou,2014-12-23,73.28571428571429,70.07142857142857,light,light
2271,guangzhou,2014-12-24,96.32142857142857,89.85714285714286,medium,medium
2272,guangzhou,2014-12-25,126.33333333333333,125.04166666666667,medium,medium
2273,guangzhou,2014-12-26,94.3125,97.25,medium,medium
2274,guangzhou,2014-12-27,68.29166666666667,69.45833333333333,light,light
2275,guangzhou,2014-12-28,45.229166666666664,45.666666666666664,light,light
2276,guangzhou,2014-12-29,74.925,75.25,light,medium
2277,guangzhou,2014-12-3,66.38636363636364,66.22727272727273,light,light
2278,guangzhou,2014-12-30,94.65217391304348,83.0,medium,medium
2279,guangzhou,2014-12-31,95.47916666666667,85.875,medium,medium
2280,guangzhou,2014-12-4,16.15625,16.625,good,good
2281,guangzhou,2014-12-5,27.136363636363637,26.40909090909091,good,good
2282,guangzhou,2014-12-6,39.0,39.0,light,light
2283,guangzhou,2014-12-7,49.11363636363637,51.40909090909091,light,light
2284,guangzhou,2014-12-8,45.43478260869565,48.04347826086956,light,light
2285,guangzhou,2014-12-9,64.28947368421052,63.94736842105263,light,light
2286,guangzhou,2014-2-1,51.142857142857146,48.714285714285715,light,light
2287,guangzhou,2014-2-10,32.270833333333336,31.583333333333332,good,good
2288,guangzhou,2014-2-11,43.125,41.375,light,light
2289,guangzhou,2014-2-12,49.77272727272727,47.72727272727273,light,light
2290,guangzhou,2014-2-13,36.520833333333336,36.0,light,light
2291,guangzhou,2014-2-14,49.375,46.333333333333336,light,light
2292,guangzhou,2014-2-15,55.020833333333336,53.375,light,light
2293,guangzhou,2014-2-16,69.175,69.65,light,light
2294,guangzhou,2014-2-17,133.875,138.41666666666666,medium,medium
2295,guangzhou,2014-2-18,41.395833333333336,40.916666666666664,light,light
2296,guangzhou,2014-2-19,21.4375,21.875,good,good
2297,guangzhou,2014-2-2,46.791666666666664,43.583333333333336,light,light
2298,guangzhou,2014-2-20,45.52173913043478,43.69565217391305,light,light
2299,guangzhou,2014-2-21,74.8695652173913,70.30434782608695,light,light
2300,guangzhou,2014-2-22,67.45833333333333,68.04166666666667,light,light
2301,guangzhou,2014-2-23,65.3125,65.29166666666667,light,light
2302,guangzhou,2014-2-24,52.642857142857146,54.57142857142857,light,light
2303,guangzhou,2014-2-25,48.47826086956522,45.21739130434783,light,light
2304,guangzhou,2014-2-26,64.14583333333333,64.625,light,light
2305,guangzhou,2014-2-27,42.76086956521739,41.73913043478261,light,light
2306,guangzhou,2014-2-28,45.08695652173913,48.43478260869565,light,light
2307,guangzhou,2014-2-3,49.604166666666664,48.041666666666664,light,light
2308,guangzhou,2014-2-4,52.375,52.208333333333336,light,light
2309,guangzhou,2014-2-5,34.375,32.333333333333336,good,good
2310,guangzhou,2014-2-6,30.5625,30.625,good,good
2311,guangzhou,2014-2-7,31.895833333333332,31.625,good,good
2312,guangzhou,2014-2-8,22.770833333333332,20.083333333333332,good,good
2313,guangzhou,2014-2-9,10.152173913043478,8.956521739130435,good,good
2314,guangzhou,2014-3-1,47.625,50.0,light,light
2315,guangzhou,2014-3-10,35.354166666666664,33.958333333333336,light,good
2316,guangzhou,2014-3-11,56.416666666666664,55.208333333333336,light,light
2317,guangzhou,2014-3-12,140.47619047619048,130.9047619047619,medium,medium
2318,guangzhou,2014-3-13,42.02173913043478,36.65217391304348,light,light
2319,guangzhou,2014-3-14,55.979166666666664,53.083333333333336,light,light
2320,guangzhou,2014-3-15,68.61904761904762,64.04761904761905,light,light
2321,guangzhou,2014-3-16,100.75,100.5,medium,medium
2322,guangzhou,2014-3-17,127.23913043478261,113.30434782608695,medium,medium
2323,guangzhou,2014-3-18,72.06818181818181,62.36363636363637,light,light
2324,guangzhou,2014-3-19,62.05555555555556,54.0,light,light
2325,guangzhou,2014-3-2,31.458333333333332,33.416666666666664,good,good
2326,guangzhou,2014-3-20,74.32608695652173,69.43478260869566,light,light
2327,guangzhou,2014-3-21,55.357142857142854,57.61904761904762,light,light
2328,guangzhou,2014-3-22,62.82608695652174,62.78260869565217,light,light
2329,guangzhou,2014-3-23,79.91666666666667,76.95833333333333,medium,medium
2330,guangzhou,2014-3-24,56.5625,54.375,light,light
2331,guangzhou,2014-3-25,59.770833333333336,55.958333333333336,light,light
2332,guangzhou,2014-3-26,68.11904761904762,61.523809523809526,light,light
2333,guangzhou,2014-3-27,43.54545454545455,37.31818181818182,light,light
2334,guangzhou,2014-3-28,36.8421052631579,32.63157894736842,light,good
2335,guangzhou,2014-3-29,45.229166666666664,39.083333333333336,light,light
2336,guangzhou,2014-3-3,59.45652173913044,66.95652173913044,light,light
2337,guangzhou,2014-3-30,42.45454545454545,43.63636363636363,light,light
2338,guangzhou,2014-3-31,25.357142857142858,24.285714285714285,good,good
2339,guangzhou,2014-3-4,58.958333333333336,59.958333333333336,light,light
2340,guangzhou,2014-3-5,27.958333333333332,26.041666666666668,good,good
2341,guangzhou,2014-3-6,69.79166666666667,71.41666666666667,light,light
2342,guangzhou,2014-3-7,31.9375,29.625,good,good
2343,guangzhou,2014-3-8,47.666666666666664,46.5,light,light
2344,guangzhou,2014-3-9,23.1875,21.625,good,good
2345,guangzhou,2014-4-1,41.583333333333336,32.833333333333336,light,good
2346,guangzhou,2014-4-10,47.666666666666664,43.416666666666664,light,light
2347,guangzhou,2014-4-11,45.208333333333336,39.208333333333336,light,light
2348,guangzhou,2014-4-12,46.1875,40.166666666666664,light,light
2349,guangzhou,2014-4-13,44.0,39.0,light,light
2350,guangzhou,2014-4-14,51.8,45.46666666666667,light,light
2351,guangzhou,2014-4-15,40.979166666666664,36.916666666666664,light,light
2352,guangzhou,2014-4-16,50.11764705882353,44.470588235294116,light,light
2353,guangzhou,2014-4-17,48.125,47.5,light,light
2354,guangzhou,2014-4-18,59.833333333333336,52.0,light,light
2355,guangzhou,2014-4-2,35.075,29.85,light,good
2356,guangzhou,2014-4-23,46.5,55.0,light,light
2357,guangzhou,2014-4-29,96.375,128.5,medium,medium
2358,guangzhou,2014-4-3,45.125,42.625,light,light
2359,guangzhou,2014-4-4,60.25,54.791666666666664,light,light
2360,guangzhou,2014-4-5,67.77083333333333,63.375,light,light
2361,guangzhou,2014-4-6,68.28260869565217,65.6086956521739,light,light
2362,guangzhou,2014-4-7,61.81818181818182,58.59090909090909,light,light
2363,guangzhou,2014-4-8,63.6875,56.625,light,light
2364,guangzhou,2014-4-9,79.27083333333333,68.33333333333333,medium,light
2365,guangzhou,2014-5-1,38.642857142857146,37.07142857142857,light,light
2366,guangzhou,2014-5-10,30.90909090909091,33.5,good,good
2367,guangzhou,2014-5-11,28.875,29.083333333333332,good,good
2368,guangzhou,2014-5-12,69.77083333333333,77.91666666666667,light,medium
2369,guangzhou,2014-5-13,68.35416666666667,72.33333333333333,light,light
2370,guangzhou,2014-5-14,27.458333333333332,24.5,good,good
2371,guangzhou,2014-5-15,39.58695652173913,39.08695652173913,light,light
2372,guangzhou,2014-5-16,42.041666666666664,44.25,light,light
2373,guangzhou,2014-5-17,22.354166666666668,19.541666666666668,good,good
2374,guangzhou,2014-5-18,33.479166666666664,34.0,good,good
2375,guangzhou,2014-5-19,38.354166666666664,38.541666666666664,light,light
2376,guangzhou,2014-5-2,39.041666666666664,38.916666666666664,light,light
2377,guangzhou,2014-5-20,46.97826086956522,47.0,light,light
2378,guangzhou,2014-5-21,36.0,35.75,light,light
2379,guangzhou,2014-5-22,26.52173913043478,25.52173913043478,good,good
2380,guangzhou,2014-5-23,45.395833333333336,48.458333333333336,light,light
2381,guangzhou,2014-5-24,40.270833333333336,38.041666666666664,light,light
2382,guangzhou,2014-5-25,25.5625,22.541666666666668,good,good
2383,guangzhou,2014-5-26,34.125,32.791666666666664,good,good
2384,guangzhou,2014-5-27,72.8,71.25,light,light
2385,guangzhou,2014-5-28,42.95454545454545,37.81818181818182,light,light
2386,guangzhou,2014-5-29,36.604166666666664,31.166666666666668,light,good
2387,guangzhou,2014-5-3,57.67857142857143,64.64285714285714,light,light
2388,guangzhou,2014-5-30,29.847826086956523,25.347826086956523,good,good
2389,guangzhou,2014-5-31,25.847826086956523,21.347826086956523,good,good
2390,guangzhou,2014-5-4,85.1,106.0,medium,medium
2391,guangzhou,2014-5-5,21.47826086956522,20.82608695652174,good,good
2392,guangzhou,2014-5-6,43.875,48.791666666666664,light,light
2393,guangzhou,2014-5-7,51.416666666666664,57.5,light,light
2394,guangzhou,2014-5-8,59.604166666666664,66.79166666666667,light,light
2395,guangzhou,2014-5-9,38.9375,43.583333333333336,light,light
2396,guangzhou,2014-6-1,18.97826086956522,14.304347826086957,good,good
2397,guangzhou,2014-6-10,64.39583333333333,82.08333333333333,light,medium
2398,guangzhou,2014-6-11,129.0,203.95833333333334,medium,heavy
2399,guangzhou,2014-6-12,62.73529411764706,73.3529411764706,light,light
2400,guangzhou,2014-6-13,81.79166666666667,87.70833333333333,medium,medium
2401,guangzhou,2014-6-14,67.08333333333333,70.08333333333333,light,light
2402,guangzhou,2014-6-15,90.47916666666667,104.16666666666667,medium,medium
2403,guangzhou,2014-6-16,108.11904761904762,132.95238095238096,medium,medium
2404,guangzhou,2014-6-17,41.1875,58.25,light,light
2405,guangzhou,2014-6-18,38.083333333333336,45.5,light,light
2406,guangzhou,2014-6-19,34.5,46.583333333333336,good,light
2407,guangzhou,2014-6-2,19.0625,14.333333333333334,good,good
2408,guangzhou,2014-6-20,36.0,46.45,light,light
2409,guangzhou,2014-6-21,46.94736842105263,68.73684210526316,light,light
2410,guangzhou,2014-6-22,46.083333333333336,65.04166666666667,light,light
2411,guangzhou,2014-6-23,34.5,45.72727272727273,good,light
2412,guangzhou,2014-6-24,32.895833333333336,43.666666666666664,good,light
2413,guangzhou,2014-6-25,47.0625,64.375,light,light
2414,guangzhou,2014-6-26,29.794117647058822,30.058823529411764,good,good
2415,guangzhou,2014-6-27,21.645833333333332,16.666666666666668,good,good
2416,guangzhou,2014-6-28,22.545454545454547,14.5,good,good
2417,guangzhou,2014-6-29,20.895833333333332,16.291666666666668,good,good
2418,guangzhou,2014-6-3,25.416666666666668,22.541666666666668,good,good
2419,guangzhou,2014-6-30,12.558823529411764,6.411764705882353,good,good
2420,guangzhou,2014-6-4,54.15,59.8,light,light
2421,guangzhou,2014-6-5,22.071428571428573,22.714285714285715,good,good
2422,guangzhou,2014-6-6,50.3125,72.5,light,light
2423,guangzhou,2014-6-7,104.77083333333333,150.875,medium,heavy
2424,guangzhou,2014-6-8,92.39583333333333,123.54166666666667,medium,medium
2425,guangzhou,2014-6-9,72.64583333333333,96.70833333333333,light,medium
2426,guangzhou,2014-7-1,16.456521739130434,11.73913043478261,good,good
2427,guangzhou,2014-7-10,35.875,29.583333333333332,light,good
2428,guangzhou,2014-7-11,18.416666666666668,11.25,good,good
2429,guangzhou,2014-7-12,24.043478260869566,18.434782608695652,good,good
2430,guangzhou,2014-7-13,15.642857142857142,9.285714285714286,good,good
2431,guangzhou,2014-7-14,17.25,10.214285714285714,good,good
2432,guangzhou,2014-7-15,16.0,9.047619047619047,good,good
2433,guangzhou,2014-7-16,15.568181818181818,9.727272727272727,good,good
2434,guangzhou,2014-7-17,22.58695652173913,16.434782608695652,good,good
2435,guangzhou,2014-7-18,11.952380952380953,5.523809523809524,good,good
2436,guangzhou,2014-7-19,14.978260869565217,9.608695652173912,good,good
2437,guangzhou,2014-7-2,19.333333333333332,12.375,good,good
2438,guangzhou,2014-7-20,26.318181818181817,21.40909090909091,good,good
2439,guangzhou,2014-7-21,46.0,41.095238095238095,light,light
2440,guangzhou,2014-7-22,65.47916666666667,55.75,light,light
2441,guangzhou,2014-7-23,60.833333333333336,52.416666666666664,light,light
2442,guangzhou,2014-7-24,50.583333333333336,42.666666666666664,light,light
2443,guangzhou,2014-7-25,38.34090909090909,33.72727272727273,light,good
2444,guangzhou,2014-7-26,22.3125,16.75,good,good
2445,guangzhou,2014-7-27,15.0,8.173913043478262,good,good
2446,guangzhou,2014-7-28,22.86842105263158,16.736842105263158,good,good
2447,guangzhou,2014-7-29,38.095238095238095,32.23809523809524,light,good
2448,guangzhou,2014-7-3,19.291666666666668,13.666666666666666,good,good
2449,guangzhou,2014-7-30,59.875,57.583333333333336,light,light
2450,guangzhou,2014-7-31,53.1875,49.291666666666664,light,light
2451,guangzhou,2014-7-4,20.065217391304348,11.869565217391305,good,good
2452,guangzhou,2014-7-5,16.608695652173914,9.521739130434783,good,good
2453,guangzhou,2014-7-6,24.916666666666668,18.333333333333332,good,good
2454,guangzhou,2014-7-7,54.77272727272727,51.0,light,light
2455,guangzhou,2014-7-8,78.33333333333333,67.45833333333333,medium,light
2456,guangzhou,2014-7-9,61.5,54.791666666666664,light,light
2457,guangzhou,2014-8-1,47.6875,42.25,light,light
2458,guangzhou,2014-8-10,25.229166666666668,19.458333333333332,good,good
2459,guangzhou,2014-8-11,22.145833333333332,16.541666666666668,good,good
2460,guangzhou,2014-8-12,21.770833333333332,16.208333333333332,good,good
2461,guangzhou,2014-8-13,25.0,20.85,good,good
2462,guangzhou,2014-8-14,24.083333333333332,18.583333333333332,good,good
2463,guangzhou,2014-8-15,25.270833333333332,18.833333333333332,good,good
2464,guangzhou,2014-8-16,30.0,24.416666666666668,good,good
2465,guangzhou,2014-8-17,34.520833333333336,30.416666666666668,good,good
2466,guangzhou,2014-8-18,25.083333333333332,21.833333333333332,good,good
2467,guangzhou,2014-8-19,21.395833333333332,18.041666666666668,good,good
2468,guangzhou,2014-8-2,49.395833333333336,43.25,light,light
2469,guangzhou,2014-8-20,21.958333333333332,19.25,good,good
2470,guangzhou,2014-8-21,35.92857142857143,32.42857142857143,light,good
2471,guangzhou,2014-8-22,37.130434782608695,32.47826086956522,light,good
2472,guangzhou,2014-8-23,32.20454545454545,26.772727272727273,good,good
2473,guangzhou,2014-8-24,22.354166666666668,17.083333333333332,good,good
2474,guangzhou,2014-8-25,25.020833333333332,19.541666666666668,good,good
2475,guangzhou,2014-8-26,29.291666666666668,26.791666666666668,good,good
2476,guangzhou,2014-8-27,17.761904761904763,12.714285714285714,good,good
2477,guangzhou,2014-8-28,14.8125,9.5,good,good
2478,guangzhou,2014-8-29,25.333333333333332,21.25,good,good
2479,guangzhou,2014-8-3,61.4375,58.375,light,light
2480,guangzhou,2014-8-30,33.25,27.333333333333332,good,good
2481,guangzhou,2014-8-31,28.083333333333332,23.916666666666668,good,good
2482,guangzhou,2014-8-4,39.479166666666664,34.041666666666664,light,good
2483,guangzhou,2014-8-5,38.791666666666664,34.125,light,good
2484,guangzhou,2014-8-6,32.333333333333336,28.833333333333332,good,good
2485,guangzhou,2014-8-7,36.21739130434783,29.782608695652176,light,good
2486,guangzhou,2014-8-8,35.333333333333336,27.708333333333332,light,good
2487,guangzhou,2014-8-9,22.9375,17.0,good,good
2488,guangzhou,2014-9-1,23.645833333333332,18.333333333333332,good,good
2489,guangzhou,2014-9-10,30.0625,27.458333333333332,good,good
2490,guangzhou,2014-9-11,31.25,29.708333333333332,good,good
2491,guangzhou,2014-9-12,14.75,13.166666666666666,good,good
2492,guangzhou,2014-9-13,23.104166666666668,22.416666666666668,good,good
2493,guangzhou,2014-9-14,28.479166666666668,26.5,good,good
2494,guangzhou,2014-9-15,33.645833333333336,31.041666666666668,good,good
2495,guangzhou,2014-9-16,10.020833333333334,9.0,good,good
2496,guangzhou,2014-9-17,20.020833333333332,21.041666666666668,good,good
2497,guangzhou,2014-9-18,42.104166666666664,40.666666666666664,light,light
2498,guangzhou,2014-9-19,73.5,73.0,light,light
2499,guangzhou,2014-9-2,43.6875,39.416666666666664,light,light
2500,guangzhou,2014-9-20,22.604166666666668,20.041666666666668,good,good
2501,guangzhou,2014-9-21,31.083333333333332,29.208333333333332,good,good
2502,guangzhou,2014-9-22,33.5625,31.0,good,good
2503,guangzhou,2014-9-23,41.104166666666664,37.625,light,light
2504,guangzhou,2014-9-24,47.583333333333336,43.083333333333336,light,light
2505,guangzhou,2014-9-25,58.130434782608695,53.34782608695652,light,light
2506,guangzhou,2014-9-26,55.1875,43.833333333333336,light,light
2507,guangzhou,2014-9-27,24.916666666666668,17.75,good,good
2508,guangzhou,2014-9-28,32.916666666666664,25.75,good,good
2509,guangzhou,2014-9-29,40.0,36.25,light,light
2510,guangzhou,2014-9-3,29.083333333333332,22.875,good,good
2511,guangzhou,2014-9-30,66.77083333333333,55.083333333333336,light,light
2512,guangzhou,2014-9-4,30.145833333333332,24.375,good,good
2513,guangzhou,2014-9-5,58.479166666666664,56.333333333333336,light,light
2514,guangzhou,2014-9-6,44.0625,39.333333333333336,light,light
2515,guangzhou,2014-9-7,39.25,34.791666666666664,light,good
2516,guangzhou,2014-9-8,21.863636363636363,16.772727272727273,good,good
2517,guangzhou,2014-9-9,28.59090909090909,27.0,good,good
2518,guangzhou,2015-1-1,51.875,50.833333333333336,light,light
2519,guangzhou,2015-1-10,61.645833333333336,61.083333333333336,light,light
2520,guangzhou,2015-1-11,59.708333333333336,59.583333333333336,light,light
2521,guangzhou,2015-1-12,33.104166666666664,31.458333333333332,good,good
2522,guangzhou,2015-1-13,17.4375,16.041666666666668,good,good
2523,guangzhou,2015-1-14,25.934782608695652,24.043478260869566,good,good
2524,guangzhou,2015-1-15,51.395833333333336,51.083333333333336,light,light
2525,guangzhou,2015-1-16,67.60416666666667,59.916666666666664,light,light
2526,guangzhou,2015-1-17,51.583333333333336,49.583333333333336,light,light
2527,guangzhou,2015-1-18,81.19565217391305,77.8695652173913,medium,medium
2528,guangzhou,2015-1-19,73.5,72.5,light,light
2529,guangzhou,2015-1-2,60.520833333333336,60.916666666666664,light,light
2530,guangzhou,2015-1-20,150.52083333333334,153.54166666666666,heavy,heavy
2531,guangzhou,2015-1-21,176.13333333333333,170.93333333333334,heavy,heavy
2532,guangzhou,2015-1-22,66.15384615384616,69.38461538461539,light,light
2533,guangzhou,2015-1-23,71.29166666666667,75.54166666666667,light,medium
2534,guangzhou,2015-1-24,83.39583333333333,87.91666666666667,medium,medium
2535,guangzhou,2015-1-25,89.04166666666667,97.83333333333333,medium,medium
2536,guangzhou,2015-1-26,95.9090909090909,102.04545454545455,medium,medium
2537,guangzhou,2015-1-27,80.04166666666667,83.08333333333333,medium,medium
2538,guangzhou,2015-1-28,57.833333333333336,61.458333333333336,light,light
2539,guangzhou,2015-1-29,66.10416666666667,68.5,light,light
2540,guangzhou,2015-1-3,114.1875,116.625,medium,medium
2541,guangzhou,2015-1-30,40.38095238095238,42.0,light,light
2542,guangzhou,2015-1-31,42.5,43.916666666666664,light,light
2543,guangzhou,2015-1-4,74.29166666666667,76.29166666666667,light,medium
2544,guangzhou,2015-1-5,72.02083333333333,75.95833333333333,light,medium
2545,guangzhou,2015-1-6,96.97916666666667,104.70833333333333,medium,medium
2546,guangzhou,2015-1-7,52.854166666666664,52.041666666666664,light,light
2547,guangzhou,2015-1-8,51.38095238095238,51.666666666666664,light,light
2548,guangzhou,2015-1-9,62.083333333333336,61.5,light,light
2549,guangzhou,2015-10-1,56.979166666666664,56.5,light,light
2550,guangzhou,2015-10-10,20.229166666666668,18.833333333333332,good,good
2551,guangzhou,2015-10-11,15.875,12.416666666666666,good,good
2552,guangzhou,2015-10-12,42.354166666666664,39.125,light,light
2553,guangzhou,2015-10-13,51.291666666666664,46.875,light,light
2554,guangzhou,2015-10-14,99.83333333333333,97.375,medium,medium
2555,guangzhou,2015-10-15,91.75,88.625,medium,medium
2556,guangzhou,2015-10-16,66.70833333333333,70.33333333333333,light,light
2557,guangzhou,2015-10-17,44.020833333333336,42.25,light,light
2558,guangzhou,2015-10-18,50.395833333333336,48.375,light,light
2559,guangzhou,2015-10-19,55.875,55.625,light,light
2560,guangzhou,2015-10-2,31.854166666666668,29.583333333333332,good,good
2561,guangzhou,2015-10-20,48.75,45.041666666666664,light,light
2562,guangzhou,2015-10-21,43.770833333333336,42.0,light,light
2563,guangzhou,2015-10-22,44.875,43.375,light,light
2564,guangzhou,2015-10-23,46.3125,44.958333333333336,light,light
2565,guangzhou,2015-10-24,54.375,53.083333333333336,light,light
2566,guangzhou,2015-10-25,45.270833333333336,46.958333333333336,light,light
2567,guangzhou,2015-10-26,43.020833333333336,43.083333333333336,light,light
2568,guangzhou,2015-10-27,46.645833333333336,46.375,light,light
2569,guangzhou,2015-10-28,67.72222222222223,70.38888888888889,light,light
2570,guangzhou,2015-10-29,44.6,46.0,light,light
2571,guangzhou,2015-10-3,29.791666666666668,27.375,good,good
2572,guangzhou,2015-10-30,48.791666666666664,49.791666666666664,light,light
2573,guangzhou,2015-10-31,22.458333333333332,22.125,good,good
2574,guangzhou,2015-10-4,12.78125,10.4375,good,good
2575,guangzhou,2015-10-5,20.53846153846154,16.615384615384617,good,good
2576,guangzhou,2015-10-6,35.5625,33.375,light,good
2577,guangzhou,2015-10-7,24.604166666666668,20.25,good,good
2578,guangzhou,2015-10-8,30.875,27.375,good,good
2579,guangzhou,2015-10-9,27.229166666666668,23.833333333333332,good,good
2580,guangzhou,2015-11-1,10.25,9.541666666666666,good,good
2581,guangzhou,2015-11-10,27.0625,24.958333333333332,good,good
2582,guangzhou,2015-11-11,54.458333333333336,54.625,light,light
2583,guangzhou,2015-11-12,58.708333333333336,58.208333333333336,light,light
2584,guangzhou,2015-11-13,17.5,14.458333333333334,good,good
2585,guangzhou,2015-11-14,25.041666666666668,22.791666666666668,good,good
2586,guangzhou,2015-11-15,41.979166666666664,40.083333333333336,light,light
2587,guangzhou,2015-11-16,26.26086956521739,23.17391304347826,good,good
2588,guangzhou,2015-11-17,29.125,28.0,good,good
